AAPL,MSFT,IBM,INTC,CSCO,CRM,ORCL,XOM,CVX,JPM,GS,AXP,V,JNJ,PFE,MRK,UNH,KO,PG,WMT,WBA,HD,MCD,NKE,DIS,BA,CAT,MMM,HON,VZ
300195913352.8238,236783837420.22446,183142837760.0958,113496147966.20404,125067025586.93431,15145026285.381958,64630856192.74355,319045371423.6923,211302595579.26987,158025451885.30634,84472367086.32344,51321700090.29086,66535201960.61004,172213859284.1226,140606597410.9769,118143835366.32512,35334716427.25863,150976581013.32462,181663458708.16748,183380115118.62558,29327206166.027836,53221803001.4005,69235226343.65556,29484016678.99486,67742402444.61825,42090003011.27994,33929463160.895927,60029192944.93377,29036630109.58577,96328807479.59363
296931836303.8532,228643482453.2646,182208894703.86618,113415204476.83415,129764774251.35655,15131504336.874413,63939609823.73136,324030773130.3525,208598715228.23932,159188251965.01547,85630545433.33759,50590030592.62197,68315233509.09441,175024442798.02185,141564306539.0364,121709354982.76366,35120275682.533195,152462344113.41043,182518514829.7588,182405174018.56018,29161925229.338387,54354646669.59388,70941702629.72845,29997358134.05578,67094783841.63728,42570820561.26775,33792393474.075302,61423048050.794235,29493324499.689877,97600288039.49045
301737273323.43994,228598070683.03006,183326658073.76596,116057411819.27713,130092460723.12527,14965613213.571194,64920380679.92324,320467454529.749,207974334456.23898,158526348265.61298,82199917100.55988,51036034348.13169,70880097344.62007,175811628840.33655,149962557891.90884,120544974387.22621,35225840896.69571,152050355574.30438,182587333836.98233,183578527667.87326,29756037759.618206,53941152183.964645,71148851778.4627,30340151356.695393,68857022323.66795,40635730946.82721,33125718666.946384,61040397277.591156,29904226062.040596,97310906341.81773
305487829990.206,238974149376.32156,183184809834.70944,115680588700.87892,130409414441.88039,14993867003.925323,65130211422.46638,319616060513.9362,206792008606.19714,156361802663.177,83099425225.7956,50205873819.6633,69460240651.24097,172926789302.0251,148381823207.6256,119886971896.491,34647048159.33302,151323024408.95956,182989116731.52606,180648194880.6558,29508660791.505947,54934306671.21865,70344880377.30882,30715203763.823147,68278085183.91241,40762525829.818886,32814339607.46805,58675359865.91811,29769109503.10832,98025124949.34497
309116335744.34436,239668172618.92804,181045344495.27246,117223841624.67657,128282482009.67442,14869218762.738585,64420975148.36577,317575315550.3741,205580386718.33658,158010396490.13745,81476602234.71802,50015326825.03216,68163075305.64201,174060404702.55463,148774239560.903,116749158946.39893,34909284454.43085,151058475937.57498,185474020048.52246,179808683197.24872,29757922058.253906,55393084781.935524,70670874157.9465,31843584559.918827,68995882598.08725,42126010289.67951,34209179278.004498,56759207836.15794,30181580458.767273,98781478676.5642
309984193209.5515,236114920950.37604,178751344248.0398,115381980079.36021,132206784476.05756,14958440507.61569,63479082958.22652,312489347289.7905,199994447410.51425,162171271436.77072,81697387703.49635,50812657863.01612,67975485379.793396,176376809927.19705,147016736019.78506,116945005837.56152,35047814999.162674,148577490896.7227,182683748467.26617,179723046209.91388,29896350686.61959,56113295664.80936,71057090460.57271,31685710846.750965,69443346353.37567,41870274259.09586,34248762874.86758,58066059897.760895,30105454623.181183,99219006164.10919
305517484387.6881,242799455789.92807,176549945688.08163,115280947281.98613,133460528580.23457,14801041357.948627,64189548261.344215,302847473456.4158,197194061447.99423,162456095231.5278,84845093725.66042,51206202469.55661,68007021889.61837,179077520712.3168,143308006796.63696,109384941680.01906,35924394273.074425,149754202065.09695,180993155406.64536,180385649224.6978,30291174148.24795,55977446792.433044,71478148111.67519,32750593764.78351,67854371997.46264,42176896508.706894,33653380734.18815,59379021844.35109,30209410021.736073,98577815646.44714
296331017539.78577,240744749696.98602,177154782372.22623,117213811828.32076,130314175519.65836,14661302087.335709,63883064708.88393,300037830596.85333,196018440389.14368,160207563022.75763,85381669369.47168,50929235600.80173,67840317969.075005,179615320361.38177,139038253604.06192,110613711680.15762,35976986866.45712,150104084353.09457,180426680045.4743,180352123349.22974,30300075817.099884,55968920281.804214,70026935387.01257,33511206360.07187,67069759656.35619,42090453933.75856,34341707316.529224,58736854646.929245,30286394262.395676,96315941973.46468
285164241546.7542,240543227467.463,177745625750.6515,118982368236.53146,131255090664.63457,14395920307.265635,64861553115.30335,295449135414.3051,198301960728.55795,159517166172.63776,88873277173.75333,50556273129.39089,67574069611.45123,179754297469.34384,138323259283.23135,108306748964.19958,37070353440.63901,148810737992.92795,178193973208.58798,180658877852.3214,30357635195.28637,55535391907.223885,71622805034.93443,33375002582.23656,67223653199.30007,42409048880.14374,33939164027.346542,57895923649.52157,30267933139.26237,97532567916.86948
284468002408.2942,238826449124.5218,172691851990.32,117596993883.29227,127107588257.61993,14182949700.48599,65143244500.48858,312067826153.0214,198858523156.422,161124856093.27136,87621188252.45023,49733370985.94766,69992255939.34517,177510983679.96423,132736366480.99117,108856295948.34737,36710369585.39838,149991149408.85544,183345636119.12653,181941750858.2578,30422458461.622684,55849237447.23949,75647765943.58093,34526401014.123314,66949205963.19014,43032058322.40757,34944744884.44218,58362703559.998764,30232318058.40196,97155292786.62683
285690640854.55426,232910002949.30173,175182535492.55145,119803231904.91566,125801220980.35866,14147519795.666628,64366224192.21645,314838459350.7382,198899447601.78265,157463064415.59128,91344887677.77614,48227403368.20613,67813461656.35543,179612186811.83636,134807608353.97723,107314087422.40079,36184939833.60222,150855194054.90173,184371508718.3933,180952072204.36963,30766191635.40971,56097791572.735634,77650294914.72662,34182748304.838234,68093523857.969086,42632539622.26378,35253189171.92143,58478044690.51178,30510806530.96611,97883877000.25137
276018720822.37573,230073432262.90408,175640841564.21655,120331359468.47362,126979268952.30058,14285652274.414047,63892408277.16187,319730845205.55286,196973340985.0099,161794121631.53003,92810331066.50374,48564517459.874275,66813425050.71646,177617790473.30334,132038221847.86142,105443059901.33325,36009256819.29105,149644012316.06683,178625971996.49005,180476776618.4567,30755696869.723843,55834295954.67845,76177415032.57811,32404182204.478245,69627731853.7171,42416504159.00529,35425961849.753204,58417469455.109726,30652577350.577694,98273443419.62508
277654865873.14246,234440785608.56958,178253337933.6978,122400024464.3702,124828590944.95004,14368557385.116493,62796776808.90312,317440601592.2947,196687797111.31418,164490038796.89374,92164088141.9773,49563601848.43057,66258946998.84702,176030928948.7664,130257000431.35558,107108622046.87933,35738820310.39614,144800462005.55582,180717282992.93277,179114353120.0063,30779948949.727085,55156497085.87439,76163267794.71796,30533441040.472046,69587110805.43991,41520382659.75226,34716877544.5996,58943145876.50938,30570530381.038944,98113326428.85246
274890601688.4459,239347001999.663,177316555933.0798,124561049394.59314,126860900737.752,14652219117.731312,63596597978.85197,314667455637.66144,197050181007.10278,164260257974.56625,92878094707.15785,49854498312.57051,65872090502.05459,179892335483.47952,129869905233.96375,105937927732.49371,35472148581.66851,147099617412.98117,181246956187.2876,180666770803.23456,30817104564.240204,53951754942.301605,74518076852.0098,30303380567.658623,70001451666.12581,40601458562.39379,34190009848.94746,58379359854.04693,30995199393.74417,95883844048.47542
262198086158.428,248537282544.96082,173767321770.29016,123239643140.94568,123419236749.06195,14623759992.215342,63577822082.27181,323008869361.2219,199059364541.29898,160798036335.39722,89663622562.25269,50649127649.4161,65175736007.33027,177797450246.41327,133511623615.10808,102475208925.74225,35238925930.84932,148470788445.42636,177211230190.53412,183885382259.29495,30382445719.25389,53946822434.271,73534485923.51152,28737300963.106853,69437814401.74391,41165021580.6103,33684173347.05851,57542671286.92173,30750577235.813564,96667546091.78232
262224715779.3725,248231063341.94904,174223873742.03284,121785619851.68767,126411414421.74446,14470214449.702065,64161444251.510445,329435539634.9323,198860026625.78088,161492520704.62326,90044374531.5118,50524034703.6767,62860826190.37586,176975238300.17505,138355888792.78735,104053756452.78232,35247295781.66714,150042522221.49033,176855421155.28683,184339462655.11548,30189970548.63954,54232681189.761696,72835299391.74884,28597436200.04444,70590121767.10454,40913426661.197105,34045032764.39577,58001499119.17346,30673865141.593555,96473080999.79349
257512051523.1049,241813168213.1071,176040587740.4151,122361858807.04965,124039883958.0577,14574171993.361021,64367379718.1538,333859625058.74524,204398064125.8098,163665607841.55167,88721039631.58557,51545492106.69139,61746417697.42898,182144064037.91168,135104911880.82025,105333278571.51358,35216917202.841866,149218447764.13605,175455807018.13727,187560782489.18915,30374572443.445698,54179324299.7864,75424725833.73268,28571854566.93091,71513598984.16689,39760327191.462715,33416668066.616516,58499814705.08494,30734784311.82962,98956191434.52107
256190334510.36655,245317193298.4842,175713417217.76016,123347245333.19806,125263950805.36804,14600002147.869781,63869289935.4727,331364003906.18396,201409884545.35312,165134141555.6921,84629077390.08098,51155605246.465744,62944829363.950516,183861869076.18277,131047993915.70091,106875195614.77863,34604173325.08351,148514968567.6179,178145627307.1268,185671834304.02548,30868452282.885967,54348015473.5414,76082537483.51959,29173490144.36088,72603803102.10878,40373920298.1024,33155621272.519283,57179856965.85417,30585296757.737938,99545662613.13245
252152454934.34924,248183115427.0838,176903862486.61365,122453054778.35178,125062087316.87,14641037236.652473,64250105097.15837,334594999336.7108,208638321067.88864,165945344945.22104,83725549909.37146,49412294702.29433,61412485719.77369,181403745617.73187,133423559623.64093,106292527498.00911,34816179275.825066,147157284890.56644,179734179698.12302,187792959796.39606,30656685834.274006,54606323752.432625,75347827030.93114,28545688508.003277,73188747447.50626,40659984885.35365,33553044791.889355,57958297138.49811,30455747310.227356,99385533686.03146
253225190124.7992,249621068191.55197,176792316313.58746,122148906043.8718,123356933574.28079,14487274734.435402,63638363189.70113,335872644214.49023,208116651690.08908,164706866322.66135,84552469014.25119,51175106503.90528,61040414804.67796,178304887992.97098,136427052388.03757,106612278994.52269,34724290732.493866,149306945476.4579,178887901721.13666,188801834555.84933,30666786724.84648,56342754068.48239,75103973305.98476,29092217960.047565,72641464403.67703,40966853094.93029,33526311336.293377,58548591403.17508,30386506252.0729,99976495966.52943
252023982699.28802,244705673175.5369,172430815079.2153,122274168232.66733,121907992381.81819,14903276599.259436,63378910076.58919,341417490933.93823,210693295498.16745,164269690253.57956,83553810969.75539,51264519425.67833,62548851539.16252,183592167506.6934,133318447864.53096,106919252159.15594,34428666916.6919,148645475061.96426,184558101162.185,187243702170.47455,30017235122.90632,56382231172.758644,75633994213.5788,28917622211.48392,71536412259.62637,41031889549.74162,32904507977.404316,58743424764.520996,30233843279.58339,101513413622.59767
256113638964.58722,243581219982.3659,172313501544.22775,118356792566.77342,121554692345.08212,14878762534.651007,63509954449.95961,339007228966.96655,213886030838.5606,163769797030.00815,82497592317.22398,49754144406.87257,62194124798.5575,180427336913.25262,130258386451.25725,106519291650.39685,35027480472.428444,150587518626.8257,180000681682.18356,187484526994.64032,30157918830.143295,56629542422.459526,77965954642.13557,28371355920.28545,70229896033.26459,40435840771.52447,33202004576.44595,55811333372.4991,30131471946.339703,99427727734.55447
258558813181.28354,254399628175.50204,174888411173.60382,115979515953.94618,120669087376.16562,14731382542.94993,64525366328.06419,326014342618.276,211922216402.81384,162018603407.485,81114695445.04149,51703414936.17639,60572034510.870544,177122109671.32245,135043678446.28416,106586460015.58333,34938307698.73241,149333666216.23306,180009727777.7881,186706036227.15057,29869092381.908817,55774030120.24636,77844940499.64772,28163804406.24342,69561728661.39592,40931162347.0837,33044006038.37562,55644286609.44811,30688553863.611263,99872746653.11998
258296891908.5774,247355481869.20578,174891100124.72217,117136870904.36209,119518309320.71106,14741891844.151134,64114372952.538475,323367941631.1103,207829578346.50125,163048341950.49493,81392292705.65784,53376866382.04479,60886370763.68489,175052621582.6225,139191756984.87054,107492997442.30486,35007888382.96836,149227845412.95996,180306483824.5289,184886296543.44583,29811318073.130787,55575734614.6278,78104909796.33035,28809991039.94592,70703070223.98636,41232559087.38817,32238340433.94025,55119919649.463295,29979866571.142902,100988355313.80608
259791196384.00916,245644296693.78073,173396277465.6306,118941415687.29091,119605430506.5401,14726408815.407703,64209006694.87068,323603121501.52246,206796635162.031,166946538784.9357,83036776081.6919,53511617055.88543,60187464756.89795,175585608875.19666,137452155788.3933,110618419527.26141,35776855314.72973,150572354324.50137,176240971854.14877,184000321991.3043,29716423112.143364,55051483050.30154,77334556291.21912,28982881242.259644,71228752371.95728,42148964981.75213,32342802724.806908,54759988376.70725,29508984398.969185,101231769503.8622
